energy,ssim_indices,psnr_indices
205722.72,0.00021270047,5.864594583143936
149311.75,0.0011543508,7.272837311107945
85761.33,0.0015423276,9.722903801332581
50638.93,0.0033542123,12.082700435823021
25791.615,0.007623188,15.1845359024877
11960.423,0.012569499,18.954270760826088
7573.6377,0.024951914,21.463064635392538
4572.9917,0.04767087,24.78433431288901
3252.817,0.07640737,27.844948190943096
2679.2498,0.13441579,30.406407818434957
2421.5308,0.21737778,32.348172431072186
2239.916,0.30560663,34.54053245881728
